date,user_id,sex,age_skin_type,rate,content,product_url
2016.4.14,케이케,m,25세 · 복합성 ·,soso,편하고 좋은데 숨어서 발라야하고 조금 잿빛... 다크닝도 잇고 그냥 다른 좋은 쿠션씀!,/product/34094
2016.4.6,감기,m,38세 · 지성 ·,bad,수정화장을 안하는 저로서는 쿠션이 별 매리트가 없더라고요. 재구매 의사 없습니다,/product/34094
2016.4.1,코홍,m,24세 · 복합성 ·,good,쿠션명가답게 좋네요 색상이 제얼굴이딱맞아요 제가조금밝은편이라 피부가어두우신분께는 하얘보일지도모르겠네요 다크닝도적고 쿨링감도좋아요 하지만 대부분남자분들은 옐로우베이스인데 어찌 핑크베이스로만들어냈는지 의문이네요 약간회색끼도있어요 그래도 끈적임적고 유일히 남자전용쿠션팩트중에 리필이있어좋죠,/product/34094
2016.3.27,미량,f,28세 · 건성 ·,best,남자친구에게발렌타인선물로 줬는데,/product/34094
2016.3.23,남자임,m,33세 · 민감성 ·,good,엄청좋은데 찍어바르는걸잘못하겟음,/product/34094
2016.3.22,침치이,f,24세 · 민감성 ·,good,선물용으로 사주고 칭찬받은제품 정말 편하다고 한다,/product/34094
2016.3.22,kioo1300,m,29세 · 건성 ·,best,짱짱임,/product/34094
2016.3.21,멜랑콜리최,m,27세 · 민감성 ·,best,어두운 남자피부는 절대 사용못할 톤입니다 남자 쿠션치고 하얀분들이 사용하기에 딱 알맞는 컬러감 커버력은 쏘쏘 다만 가볍고 높은 자외선 차단지수 트러블 없고 당김없이 지속된다는게 가장 큰 매리트입니다 평균에서 살짝 하얀 피부의 남자라면 한번쯤 사용해보는것도 나쁘지 않을 제품 ㅎ,/product/34094
2016.3.21,whwjdgml100,m,28세 · 복합성 ·,good,잘 쓰고는 있지만 역시 쿠션이라는 점이 너무 버거워요... 아직까지 돌아다니면서 두드릴 용기가 나지 않는게 단점이죠. 커버력은 충분한것 같아요,/product/34094
2016.3.5,완짱,f,24세 · 복합성 ·,best,남자친구랑 100일때 선물해줬던 제품!,/product/34094
2016.3.1,유꾸미,f,26세 · 지성 ·,good,남자친구가 이거 쓰는데 티 하나도안나고 커버 잘됨!,/product/34094
2016.2.23,지야꽃,f,27세 · 민감성 ·,good,친오빠의인생템. 안쓰는날이없음,/product/34094
2016.2.18,웡웡,f,30세 · 건성 ·,bad,남자친구에게 선물해준 제품,/product/34094
2016.2.16,뚱이랑,f,48세 · 복합성 ·,good,울 남편 안쓰는 내 쿠션 썬크림 대신 바르고 있어서 요거 사줬는데 정말 잘 쓰고 있어요 손에 안뭍혀서 좋다고 ㅎㅎ,/product/34094
2016.2.15,TommyB,m,44세 · 지성 ·,good,비비만 바르다가 유튜브 광고에 혹해서 구매.,/product/34094
2016.2.13,건성건성이,f,26세 · 건성 ·,good,남자친구한테 선물로 사줬는데 일단 어디든 숨어서 해야된다는 단점이있지만 화장한듯안한듯 자연스럽게 톤업되면서 촉촉하고 번들거리는거를 잡아주는거같아요! 지속력과 커버력도 그리 나쁘지는않아요! 아리따움 맨즈세일때 사면 뜻밖의 이득을볼수있으니 세일기간때 리필까지 챙기세요~~,/product/34094
2016.2.2,후chu,f,28세 · 지성 ·,best,나이차이가 조큼.. 살짝 나는 군인 남편에게 항상 선물하는 아이 입니다! 놀러다닐때와 처가댁 방문때만 (장모님께 잘보여야한다며..) 살짝살짝 발라주는데 항상 자기 피부였으면 좋겠다고 말하네요 피부에 트러블은 없어서 커버력은 모르겠고 남편은 그냥 자기피부보다 하얘지는걸 좋아해요 ;-;,/product/34094
2016.2.1,mingi0829,m,31세 · 지성 ·,good,쿠션만 아니면 진짜 좋을 듯...,/product/34094
2016.2.1,달콤영이,f,37세 · 지성 ·,good,자그마치 3명에 남자들에게 선물한 쿠션,/product/34094
2016.1.31,밍찡,f,26세 · 복합성 ·,good,남성분들이 쓰기에 색도 적당하고 편한것 같아요. 선물해줬는데 잘쓰더라구요.,/product/34094
2016.1.31,미쥬,f,22세 · 건성 ·,good,친오빠가 사원증 사진 찍는다고 하길래 사줬던 제품!,/product/34094
2016.1.25,코주니,m,28세 · 건성 ·,best,티도 별로안나는데 커버력도 좋고 촉촉해서 좋네요~ 단점은 집에서만 바르고 나가야한다는 불편함이...,/product/34094
2016.1.19,내친구빙봉,f,28세 · 민감성 ·,best,남친이 여자 팩트를 가지고 다니길래 어디서 사주면 좋을까 알아보다가 발견하게된 에어쿠션 남성용!!!남친에게 선물로 사줬는데 톤도 너무 화사하지않고 딱 좋네요!!♡,/product/34094
2016.1.16,린숑,f,2세 · 지성 ·,best,남사친에게 선물했다 그런데 이새끼는 아무것도 몰랐다 그래서 친히 얼굴을 때려줄려다가 맘씨 착한 내가 부드러운 손길로...... 터치해줬다(이상한 생각 금지)그런데 남사친 얼굴이 반쨕반쨕 윤기가 났다,/product/34094
2016.1.3,나굴나굴,m,33세 · 복합성 ·,bad,개인적으론 별로였습니다.,/product/34094
2016.1.2,thhh,m,30세 · 지성 ·,soso,그냥미숫가루색깔같다칙칙하고불투명하고쾨쾨한느낌... 윤광도기대한만큼은아닌것같다... 잿빛이돈다는말이정확하겠군,/product/34094
2016.1.1,아엠YR,f,28세 · 복합성 ·,soso,동생한테 사줫는데 티안나게 환해져서 좋긴한데...들고다니기 너무 힘든거같애요 ㅠ,/product/34094
2015.12.18,몰라이런거,m,27세 · 민감성 ·,best,퍼프로 얼굴을 두드릴때마다 정체성에대해 의문을 가지게 되지만... 덜못생기게 해줘서 정말 고마운 물건! 트러블때문에 불긋한 분들 추천해드려요!,/product/34094
2015.12.13,아리뀨,f,31세 · 중성 ·,good,선물해줬는데 굉장히 촉촉하면서 끈적이지도않고 산뜻한게 좋다고 하네요^^ 고맙다고 난리 ㅎ,/product/34094
2015.12.3,넬뉨쒸,f,25세 · 지성 ·,good,아는분 생일선물로 사드림. 까칠하고 섬세한분인데 군말없이 잘 쓰고 계신걸보니 괜찮은 제품인듯.,/product/34094
2015.12.1,AbCdEf987,m,28세 · 복합성 ·,good,커버력은 그렇게 좋은 편은 아니지만 촉촉 하구 자연스러운 피부 연출 가능해요 ~ 무엇보다 SPF 지수가 높아서 좋구 여러개 바르기,/product/34094
2015.11.12,Hawwah,f,25세 · 복합성 ·,bad,남자친구 사줬는데.. 글쎄요...,/product/34094
2015.11.12,정용하님,m,27세 · 건성 ·,soso,맨쿠션 나왔다해서 그루밍 열심히하고사는 난 바로 아리따움 가서 질렀지 처음엔 남자도 쿠션을 쓴다는게 신박해서 좋다고 썼는데 다쓰고 리필 새로 사서쓰는데 왠지 잿빛도는거같아서 바로 쳐박아둠,/product/34094
2015.11.9,vic3,m,33세 · 복합성 ·,good,매우 가벼움!,/product/34094
2015.10.23,아싸가오리,f,33세 · 민감성 ·,best,"썬크림을 줘도 안발라, 비비크림을 줘도 더 안바르길래 마지막 최후의 선택인 에어퍼프를 사줌",/product/34094
2015.10.16,Nilla,f,26세 · 복합성 ·,good,친오빠 선물로 사줬는데 괜찮게 잘 썼음. 남성용이라 그런지 기존 타 라인 제품들보다 매트한 제형으로 나온듯?,/product/34094
2015.9.30,yoonj,f,26세 · 민감성 ·,good,남자친구가 미팅하러 갈때 가볍게 얇게 피부보정하는 용도로 사용해요 ! 짜서 바르고 하는 번거로움없이 간편하게 휴대할수 있어서 좋아요 ! 시간이 지날수록 처음같은 느낌은 아니지만 그래도 꽤 유용하게 잘쓰는듯!,/product/34094
2015.9.21,홍굴,m,27세 · 복합성 ·,best,BB는 그래도 화장실 거울앞에서 바를수 있는데 이건 대변칸에 숨어서 두드려야 되...ㅜㅜ,/product/34094
2015.9.13,유진l,f,19세 · 건성 ·,best,우리오빠가 선크림도안바르고나가고 얼굴에 신경도안쓰길래 돈모아서 사줌 !! 이거 자외선차단기능도 있어서 좋아요 우리오빠를 사람으로만들어줌,/product/34094
2015.8.24,5004,f,29세 · 민감성 ·,good,전남친에게 선물한 비운의 에어쿠션입니다. 얼굴이 까무잡잡했던 그 친구에게 자연스럽게 어울렸던 제품입니다. 원래도 준수한 얼굴이었는데 이 제품을 사용하고나서 피부톤을 정리하니 더 잘생겨 보였습니다.,/product/34094
2015.8.12,유딩굴,f,34세 · 복합성 ·,best,남친이 전에선물해준 라네즈비비 잃어버려서,/product/34094
2015.8.10,최다온,f,31세 · 건성 ·,good,너무밝지도않고 남편주려고샀는데 좋은것같아요,/product/34094
5개월 전,서wls,f,15세 · 복합성 ·,best,"아빠 생신 선물로 사드렸는데 엄청 잘 쓰셔서 벌써 다쓰셨다네요!! 선스틱 특유의 번들거림, 미끌거림, 피부 표면에 뭔가 있는 찜찜한 느낌 같은거 1도 없고 보송보송해서 아빠 맘에 쏙 들었나봐요❤👍",/product/35349
2018.8.1,히트다히트,f,23세 · 건성 ·,good,남자친구한테 선물 해줬어요!,/product/35349
2018.7.23,유재슥,m,28세 · 민감성 ·,good,여름 확실보장 항상 엄마꺼 누나꺼 썻엇는데 내꺼가 잇다니 ㅎㅎ,/product/35349
2018.4.9,젤리나졸리안,f,25세 · 복합성 ·,best,정말 끈족임이 1도 없어서 바른줄도 모르겠다. 바른줄 몰라서 건조헌거도 모르겠고 남자들 쓰기 좋음,/product/35349
2017.6.11,소소심,f,22세 · 지성 ·,good,어버이날 선물로 아빠 사드렸는 데,/product/35349
2017.4.1,한양의김선비,m,27세 · 복합성 ·,best,"가격이 1.8인게 다소 부담스러울수있으나 모아놨던 포인트 몰빵하고 샀더니 살만한 가격이 나왔다. 약간은 뻑뻑하게 발리지만 좀만 지나면 부드럽게 발리고, 노세범스틱이란 이름답게 답답하거나 유분기느껴지는 기존의 선크림보다 낫다는 생각이든다. 향도 무난하여 여자도 쓸수있을듯",/product/35349
2017.2.20,글로벌픽커,f,31세 · 건성 ·,good,뭐든 하나로 끝냈으면 하는 남치니의 소원이길래 짜지않고 손에 묻히지않고 촉촉하면서 쓱쓱 선블록도 되는 제품을 찾다가 타브랜드것도 있지만 남성브랜에서 나온걸로 이걸ㄹ‥결정 거울도 달려있고 제형도 부드러워 보여 이거랑 다른거들 같이 선물해줬는데 좋아하드라 다만 뚜껑에 거울도 있어 하니 이렇게 작은걸로 어떻게 봐? 하며 웃던게 인상적이었다 ㅋㅋ 거울달린게 어디냐 이노마 ㅋㅋ,/product/35349
2016.8.18,크림브런치,f,25세 · 중성 ·,best,남자친구 선물 해줬는데 리뷰가 좋은것같기에 이걸로 질렀다 가격이 좀 비싼것같긴했는데 향도 무난하고 보송한 마무리감에 뭣보다 사용이 편하다는 점. 남자친구도 신기해하더니 만족해해서 굉장히 좋았던 제품,/product/35349
2016.6.26,1230,f,22세 · 복합성 ·,best,이거 정가 18000원이던데....음..생각보다 비싼데 스틱이라 헤프게 쓰는 감이 있다 근데 보송보송해서 쟁여두고 쓰는 중... 냄새도 좋음 베이비파우더냄새?? 그리고 작은거울 살때는 누가 저거울써 이랬는데 너무 편해서 뚜껑거울들고 쓱쓱바르는중..너무좋다,/product/35349
2016.6.14,삡삡,f,24세 · 복합성 ·,best,"아빠 선물로 사드렸었는데 귀찮은 거 싫어하시는 아버님들한테는 최고 꿀템인듯. 앞에 달린 거울도 나름 귀엽게 쓸만하고 일단 백탁현상, 끈적임 같은 게 없는데다가 스틱형이라 바르기도 편하니까 덧바르기도 좋아서 아버지들한테는 이것만한 선케어제품이 없는듯! 제가 그동안 아빠께 사드린 선케어 제품들 다 쓰다 마셨는데 이건 잘 쓰고 계심!",/product/35349
2016.5.8,rana11,f,21세 · 중성 ·,good,진짜 뽀송,/product/35349
2015.9.29,무쌍의여자,f,24세 · 건성 ·,best,군대간 오빠에게 주고 난뒤 칭찬받은제품 백탁현상 끈적임 싫어하시고 귀찮은거 싫어하시는분이면 다 좋아할듯 참고로 테스트로 저(여자)도 발라봤는데 뽀송함이 정말 기분이 좋음!,/product/35349
2015.8.24,가젤,f,35세 · 복합성 ·,best,남성용인데 불구하고,/product/35349
3개월 전,에티하라,m,28세 · 복합성 ·,best,인터넷에서 9천원쯤으로 샀는데 너무 좋습니다.,/product/3240
4개월 전,스윗행,f,30세 · 민감성 ·,good,선물용으로 구매했었는데 백탁없고 보송하고 끈적임없어 바르기 나쁘지않았다고 해서 만족했습니다:),/product/3240
2018.6.5,이쁜아이e,f,29세 · 지성 ·,good,남편이 쓰더니 흡수가 잘되고,/product/3240
2017.11.25,또도똣,f,26세 · 민감성 ·,best,남친이랑 아리따움 들어갔다가,/product/3240
2017.9.25,윰시,f,27세 · 건성 ·,best,글로우픽을 보고 선물했던 제품! 향도 좋고 백탁현상도 없어서 매우 좋다고 함. 한번 발라봤는데 여자가 바르기에도 무겁지 않고 산뜻하고 가벼워서 좋았음.,/product/3240
2017.7.18,히비히비,f,27세 · 건성 ·,good,남자친구가 지성도 건성도 아닌 딱 약간 기름기 있는 건강한 피부인데 살짝 유분기 돌아서 피부가 아주 살짝 광나고 되게 좋아보여요. 시간이 지난다고 더 기름기 폭발하고 그러진 않는 것 같아요.,/product/3240
2017.5.8,한양의김선비,m,27세 · 복합성 ·,good,"약간의 톤보정, 깔끔한 발림성에서 역시 비싼것은 좋은것이구나 라고 느꼈는데 내 피부탓(아이엠 지성)인지 몰라도 약간의 번들거림이 느껴졌다. 그래도 좀 심한 부분은 기름종이로 탁탁처리하니 좋다. 나는 남성용 선스틱을 이용해서 25,000원을 주고 이 제품을 살진 모르겠으나 확실히 좋은 선블록 제품인것은 인정해야할듯..?",/product/3240
